Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
1251,Ford,2019,3.0,Electric,Manual,169319,Like New,30082.57,Mustang
1700,Ford,2004,1.5,Electric,Automatic,293238,New,60050.12,Mustang
1253,Tesla,2002,3.9,Electric,Automatic,35577,Used,71821.17,Model S
2426,Mercedes,2021,2.4,Petrol,Automatic,113394,Like New,46883.7,E-Class
2319,BMW,2016,3.2,Petrol,Manual,66330,New,61879.84,3 Series
1237,Honda,2023,5.1,Diesel,Manual,36282,Like New,71184.98,Civic
886,Toyota,2022,1.7,Diesel,Manual,228625,New,62063.39,Prius
80,Honda,2001,4.3,Petrol,Manual,21711,Like New,73772.65,Fit
1173,Tesla,2005,4.4,Hybrid,Manual,248399,Like New,38854.73,Model 3
815,Mercedes,2014,5.8,Electric,Automatic,277845,New,21382.67,C-Class
1853,Tesla,2019,5.8,Hybrid,Automatic,252508,Like New,82830.75,Model S
1971,Audi,2015,4.6,Hybrid,Manual,148977,New,30076.84,Q7
672,BMW,2007,3.9,Hybrid,Automatic,246052,Used,14097.95,X5
2187,Tesla,2016,5.3,Petrol,Automatic,272201,New,17002.77,Model X
2442,Tesla,2021,3.3,Petrol,Manual,47922,Like New,85302.37,Model Y
58,BMW,2000,4.0,Diesel,Manual,71240,New,80341.84,5 Series
134,Ford,2014,3.5,Petrol,Manual,79993,Used,66045.09,Focus
1141,Mercedes,2014,1.4,Electric,Manual,134607,New,19270.42,C-Class
934,Ford,2018,5.0,Petrol,Manual,273740,Like New,27782.11,Fiesta
929,Audi,2002,2.7,Diesel,Manual,74779,Like New,25255.35,A4
824,Audi,2015,3.7,Electric,Manual,64361,Used,42176.97,Q7
1433,Audi,2011,4.0,Petrol,Automatic,70560,Like New,28532.54,A4
1393,Tesla,2003,3.0,Electric,Manual,231946,Used,59159.81,Model X
1532,Mercedes,2017,2.3,Petrol,Manual,180294,Like New,78063.9,GLC
1215,BMW,2003,2.0,Diesel,Automatic,246160,New,70771.94,5 Series
505,Audi,2021,5.2,Diesel,Manual,221370,Used,30659.1,Q7
2470,BMW,2006,5.4,Hybrid,Manual,47664,New,79574.92,X3
348,Ford,2011,3.8,Electric,Manual,258445,Like New,70899.96,Focus
387,Mercedes,2014,5.7,Diesel,Automatic,70825,New,24933.53,C-Class
1025,Tesla,2009,3.4,Petrol,Automatic,140466,Like New,80155.84,Model Y
1959,Tesla,2014,2.3,Electric,Manual,124555,New,52540.21,Model 3
1385,Ford,2016,5.2,Diesel,Automatic,77338,Used,83262.0,Focus
895,Toyota,2005,1.1,Diesel,Automatic,56947,Used,49967.86,Prius
829,Ford,2013,1.7,Hybrid,Automatic,160786,New,59162.06,Explorer
2435,Audi,2001,2.2,Diesel,Automatic,141295,New,98346.28,Q7
476,Mercedes,2015,2.7,Petrol,Automatic,32844,Like New,29676.34,GLA
1684,Mercedes,2017,3.2,Hybrid,Automatic,262968,Used,83051.2,GLC
2141,Mercedes,2004,5.3,Petrol,Manual,4090,Used,65284.2,GLA
2328,BMW,2014,2.9,Electric,Manual,7248,New,77413.44,3 Series
2126,Toyota,2004,5.6,Hybrid,Automatic,252365,New,23123.54,RAV4
2090,Toyota,2018,4.8,Petrol,Automatic,248914,New,57552.43,Camry
653,BMW,2019,2.7,Electric,Automatic,286172,New,76813.1,X3
173,Honda,2007,3.1,Electric,Manual,56697,Like New,8075.66,CR-V
1475,Honda,2004,2.1,Diesel,Manual,265332,Like New,67541.26,Fit
1150,Mercedes,2002,3.5,Hybrid,Automatic,212628,Like New,41570.33,GLC
39,BMW,2014,4.6,Hybrid,Manual,229707,Like New,21471.98,X3
1555,Ford,2009,1.7,Hybrid,Manual,256349,Like New,11146.53,Fiesta
2386,Honda,2015,3.1,Petrol,Automatic,104887,Used,40546.25,Accord
714,Audi,2007,2.6,Petrol,Automatic,66446,Used,66073.98,A3
91,Honda,2022,5.1,Diesel,Automatic,29882,Used,57189.63,CR-V
167,Tesla,2015,3.0,Petrol,Manual,225692,Used,50287.63,Model Y
1206,Mercedes,2008,3.4,Hybrid,Manual,290042,New,13338.11,C-Class
876,Audi,2019,3.0,Electric,Manual,112684,Used,5011.27,A4
445,Mercedes,2012,5.9,Hybrid,Automatic,235654,New,26453.32,C-Class
2152,Audi,2001,1.3,Hybrid,Manual,257443,New,18936.55,A3
2292,BMW,2020,3.5,Diesel,Automatic,295187,Used,56527.43,X3
2484,Mercedes,2014,2.9,Diesel,Manual,91820,New,81838.19,GLA
1094,Audi,2005,1.4,Petrol,Automatic,18800,Used,63510.95,A3
1828,Toyota,2011,1.4,Petrol,Manual,239691,Used,17915.06,RAV4
1156,Audi,2002,5.0,Diesel,Automatic,53281,New,72208.89,Q7
1325,BMW,2016,4.2,Electric,Automatic,52802,Like New,18839.84,3 Series
217,Tesla,2009,3.3,Diesel,Manual,70283,Like New,36748.69,Model Y
1351,Tesla,2018,2.7,Diesel,Automatic,187973,Used,95035.94,Model Y
511,Audi,2023,4.7,Hybrid,Manual,180786,Used,72925.19,Q7
1681,Mercedes,2014,3.0,Petrol,Manual,149068,Like New,20166.07,GLA
500,Mercedes,2021,4.3,Electric,Automatic,233451,New,59773.58,GLA
2458,Ford,2016,1.2,Electric,Manual,124714,New,21445.93,Explorer
1857,Mercedes,2004,1.2,Hybrid,Manual,4889,New,40694.09,C-Class
1389,Mercedes,2017,4.5,Electric,Manual,181980,New,91600.06,C-Class
1520,Mercedes,2005,1.7,Electric,Manual,96359,Like New,18566.94,GLA
1672,Tesla,2009,4.1,Hybrid,Automatic,72144,New,43039.56,Model X
339,Toyota,2012,5.3,Electric,Manual,153048,Used,53517.76,Prius
2332,Audi,2001,5.3,Hybrid,Automatic,33055,New,88895.86,Q5
1189,Tesla,2023,6.0,Diesel,Automatic,62821,Like New,76742.79,Model Y
29,Mercedes,2007,5.9,Diesel,Manual,17669,Used,78308.17,GLC
1541,Audi,2021,5.8,Hybrid,Manual,219738,Used,48283.02,A3
1218,Honda,2008,4.0,Hybrid,Automatic,262390,New,39370.97,CR-V
2031,Audi,2019,3.1,Hybrid,Automatic,298964,Like New,32163.12,A4
795,Honda,2013,2.9,Petrol,Automatic,146367,Used,76445.64,Fit
946,Toyota,2022,2.0,Petrol,Automatic,166000,New,17032.55,RAV4
1417,Toyota,2018,2.1,Petrol,Manual,89342,Like New,38014.82,Corolla
170,Tesla,2013,5.8,Diesel,Automatic,235311,Used,67885.21,Model Y
2095,Honda,2017,2.6,Diesel,Automatic,267544,Used,30556.32,CR-V
1677,Audi,2008,2.2,Hybrid,Automatic,152110,Like New,97323.32,A3
1198,Honda,2002,3.2,Petrol,Manual,220511,Used,58728.23,CR-V
1543,Toyota,2004,2.7,Diesel,Manual,279477,Like New,66520.34,Prius
1254,Toyota,2011,5.7,Diesel,Automatic,2921,Used,33416.03,Prius
1277,Mercedes,2018,3.9,Hybrid,Automatic,218811,Like New,93288.11,C-Class
913,Toyota,2023,5.2,Hybrid,Automatic,224647,Like New,44340.36,Corolla
492,Audi,2004,3.3,Diesel,Manual,101799,Like New,29756.8,Q5
954,Honda,2021,2.2,Petrol,Automatic,25816,Used,93502.77,Fit
1098,Ford,2011,2.9,Electric,Manual,49648,Used,27480.49,Fiesta
1033,BMW,2022,4.2,Petrol,Automatic,27453,Used,90639.13,3 Series
588,Mercedes,2002,2.0,Diesel,Manual,288453,Used,92079.5,E-Class
751,Mercedes,2005,5.1,Diesel,Manual,271609,Used,52999.26,C-Class
658,Ford,2016,5.6,Diesel,Automatic,76394,Like New,68352.33,Explorer
1867,Honda,2015,3.4,Petrol,Manual,267825,Used,27825.14,Accord
235,Toyota,2022,3.8,Electric,Manual,143084,New,47957.36,Camry
733,Honda,2012,2.5,Electric,Automatic,128331,Like New,58944.68,Fit
2493,Tesla,2002,2.7,Petrol,Manual,147748,New,66352.03,Model X
1187,Ford,2016,1.8,Hybrid,Manual,157048,Like New,81930.84,Focus
1157,Mercedes,2020,3.9,Diesel,Manual,66697,Like New,97593.83,C-Class
2454,Toyota,2009,3.9,Electric,Manual,195346,Like New,83576.9,Corolla
1247,Ford,2020,5.9,Hybrid,Automatic,63146,Used,12877.16,Fiesta
2449,Honda,2021,5.0,Petrol,Automatic,64,New,29641.48,Accord
935,Toyota,2018,4.8,Diesel,Automatic,65355,Used,89727.46,RAV4
1210,Ford,2019,2.7,Petrol,Automatic,47003,New,23661.03,Mustang
1066,Honda,2021,4.2,Electric,Automatic,234907,Like New,17263.61,CR-V
1717,Toyota,2002,3.1,Diesel,Manual,299140,Like New,88002.37,Camry
109,Tesla,2016,4.3,Electric,Manual,128614,Used,24507.29,Model 3
1063,Audi,2003,2.4,Diesel,Manual,5608,Like New,94827.57,Q7
569,Toyota,2016,5.6,Hybrid,Automatic,81015,Like New,43089.18,Corolla
1168,Mercedes,2012,2.6,Electric,Automatic,67470,Used,30825.36,GLA
1175,Toyota,2001,4.8,Electric,Automatic,99468,Like New,86348.52,Camry
1589,Audi,2004,5.2,Petrol,Manual,133461,New,43411.36,A4
1508,Honda,2023,2.6,Petrol,Automatic,269051,New,11786.65,Fit
1493,Toyota,2005,4.6,Petrol,Manual,173620,Like New,44014.24,Prius
891,Ford,2015,1.3,Electric,Manual,237159,Like New,41262.43,Fiesta
948,Honda,2016,2.3,Electric,Automatic,30552,Used,37212.3,Civic
1049,Audi,2012,5.6,Petrol,Automatic,62040,Used,16394.32,A4
2058,Toyota,2021,4.1,Hybrid,Automatic,164340,Like New,47373.55,RAV4
885,Tesla,2002,5.9,Electric,Manual,264509,Used,20433.72,Model Y
144,Honda,2011,4.4,Hybrid,Manual,248535,New,65887.09,Fit
2453,Mercedes,2017,5.2,Hybrid,Automatic,116916,Like New,8826.72,C-Class
851,BMW,2002,4.4,Electric,Automatic,40391,Used,68399.37,3 Series
718,BMW,2002,1.5,Petrol,Automatic,157723,Like New,14174.78,X3
2372,Toyota,2016,5.2,Hybrid,Automatic,109367,Like New,28493.67,Camry
265,Audi,2021,1.8,Electric,Automatic,8328,New,38018.04,A3
76,Ford,2012,3.7,Electric,Manual,14588,New,59421.58,Fiesta
396,Mercedes,2005,4.0,Petrol,Automatic,246514,Used,32455.6,GLA
2118,Honda,2016,5.7,Diesel,Automatic,218188,New,51921.07,CR-V
2336,Honda,2005,2.2,Petrol,Manual,50272,Used,88815.61,Civic
397,Toyota,2017,1.9,Petrol,Manual,264491,Like New,49511.11,RAV4
1366,Tesla,2011,5.6,Electric,Automatic,66202,New,18075.7,Model Y
2078,Audi,2011,5.4,Hybrid,Manual,165368,Like New,70640.74,A4
1904,Mercedes,2011,5.5,Diesel,Manual,38485,Used,91307.01,E-Class
596,BMW,2003,1.2,Petrol,Automatic,23880,New,68420.48,X3
1297,Mercedes,2023,2.1,Diesel,Manual,279400,New,52582.17,GLA
1822,Honda,2012,4.5,Hybrid,Manual,17601,New,64972.48,Fit
873,BMW,2021,4.8,Petrol,Automatic,295759,Used,18781.21,X3
1549,Audi,2012,5.0,Electric,Manual,249434,Used,71982.59,Q7
37,Honda,2014,2.3,Diesel,Manual,25395,New,76380.32,Fit
2274,Honda,2014,5.7,Diesel,Automatic,259291,Used,62213.36,CR-V
2124,Audi,2011,4.5,Electric,Automatic,169123,Used,51425.19,Q5
978,Ford,2023,3.1,Diesel,Manual,273949,New,11829.18,Focus
1572,Honda,2012,5.1,Electric,Manual,47046,New,23250.23,Accord
1123,Mercedes,2010,4.8,Electric,Manual,295890,New,69575.35,E-Class
1893,Toyota,2012,3.7,Electric,Manual,94835,Used,61511.27,RAV4
676,Tesla,2006,1.3,Petrol,Manual,96299,Used,84986.05,Model Y
729,Honda,2006,3.7,Petrol,Manual,277845,Used,21525.04,Civic
413,Mercedes,2001,1.8,Petrol,Automatic,274915,Like New,89928.83,GLA
1517,Toyota,2009,4.5,Petrol,Manual,24102,Used,72894.3,Prius
1650,Honda,2012,6.0,Petrol,Manual,51818,Used,61833.64,Civic
826,BMW,2014,3.1,Diesel,Manual,98841,Like New,70068.99,5 Series
617,BMW,2001,4.4,Petrol,Automatic,5913,New,30894.45,X3
115,BMW,2007,2.5,Diesel,Manual,168217,New,69195.8,5 Series
418,Toyota,2019,4.0,Diesel,Automatic,202959,New,11482.58,Prius
1626,Audi,2010,3.6,Petrol,Manual,298517,Used,97082.99,A3
2451,Honda,2019,1.6,Petrol,Manual,201457,Used,47152.53,CR-V
90,Tesla,2008,1.3,Diesel,Manual,210359,Like New,98701.93,Model S
2083,BMW,2002,2.5,Electric,Manual,40484,Used,59637.74,5 Series
754,Toyota,2004,2.8,Hybrid,Manual,15250,Used,73292.09,Prius
1631,Mercedes,2010,1.7,Electric,Manual,11826,New,41230.0,C-Class
12,Ford,2017,5.7,Electric,Automatic,169737,Used,28074.19,Mustang
285,Honda,2002,5.5,Electric,Manual,82494,Like New,29369.44,CR-V
1067,Toyota,2018,4.0,Diesel,Manual,57560,Used,65128.56,Prius
1192,Toyota,2022,3.0,Petrol,Manual,246464,Like New,9948.47,RAV4
1441,Audi,2020,3.9,Petrol,Automatic,262672,New,23781.3,Q5
2338,Honda,2019,5.5,Petrol,Manual,31817,Like New,14081.4,Fit
2410,Audi,2019,4.5,Hybrid,Automatic,140688,Used,93779.23,A4
2258,Mercedes,2009,3.9,Petrol,Automatic,177561,New,36594.48,GLA
1569,Mercedes,2000,2.6,Hybrid,Manual,21292,Like New,23078.8,GLA
2144,Ford,2012,2.1,Diesel,Automatic,141268,Used,30208.36,Fiesta
1688,Audi,2006,5.3,Hybrid,Manual,152755,Used,15004.69,A4
852,BMW,2013,5.0,Petrol,Automatic,206935,Like New,53834.07,3 Series
896,Mercedes,2011,3.9,Petrol,Manual,44387,Used,75701.06,E-Class
497,Toyota,2013,3.3,Hybrid,Manual,62112,Used,56350.28,Corolla
1783,Tesla,2007,5.9,Diesel,Manual,95424,Used,86997.44,Model X
336,Audi,2019,2.6,Hybrid,Manual,61596,Like New,69032.18,A4
516,BMW,2020,5.3,Diesel,Automatic,240678,Used,68239.0,X5
1349,Mercedes,2023,3.1,Diesel,Manual,167605,Used,84420.66,GLA
1016,Mercedes,2022,4.7,Electric,Automatic,120035,Used,92220.58,GLC
2432,Honda,2018,4.2,Hybrid,Manual,260038,Used,51764.36,Civic
1782,Honda,2022,1.5,Hybrid,Manual,3098,New,51223.83,Civic
1786,Honda,2022,2.7,Hybrid,Manual,139325,Like New,99500.97,Civic
2071,Toyota,2000,4.4,Electric,Automatic,154509,Used,8818.88,Corolla
357,Ford,2000,5.2,Diesel,Manual,296177,Like New,75343.05,Mustang
2379,BMW,2005,2.7,Electric,Manual,189864,New,56099.65,X3
1313,Ford,2009,1.3,Hybrid,Automatic,110234,New,71141.91,Explorer
1636,Honda,2020,4.0,Hybrid,Manual,206089,Like New,92815.34,Fit
551,Mercedes,2008,5.0,Diesel,Manual,254927,Used,74341.98,GLC
1228,Ford,2008,2.5,Hybrid,Automatic,87687,New,72475.92,Fiesta
2231,Toyota,2004,3.1,Electric,Automatic,116196,New,29507.7,Camry
958,Ford,2005,5.1,Electric,Manual,92479,Like New,86045.62,Explorer
1774,BMW,2013,5.8,Hybrid,Manual,193529,Like New,71259.92,3 Series
1009,Toyota,2000,3.1,Diesel,Manual,257249,Used,84690.37,Prius
1093,Honda,2019,3.6,Diesel,Manual,243772,Like New,59347.16,Fit
2225,Tesla,2006,1.2,Diesel,Automatic,53276,New,32136.64,Model X
997,Toyota,2014,5.3,Petrol,Automatic,165912,Like New,91318.02,Corolla
1680,Honda,2023,1.2,Diesel,Manual,166964,Like New,91029.73,Accord
154,Ford,2014,1.8,Electric,Manual,49892,New,25179.4,Mustang
581,BMW,2007,4.0,Hybrid,Automatic,296437,Like New,84800.81,3 Series
1471,Audi,2023,1.4,Petrol,Automatic,290431,Used,82246.19,A4
704,Toyota,2018,5.5,Electric,Manual,62598,Used,21547.31,Prius
1213,BMW,2005,1.8,Diesel,Manual,184133,Used,93582.37,3 Series
897,Toyota,2008,1.1,Hybrid,Manual,278652,Used,77681.51,Camry
488,Toyota,2003,4.1,Electric,Manual,2419,Used,41275.26,Prius
560,Mercedes,2020,5.4,Petrol,Manual,67965,Used,38126.48,GLA
1142,Honda,2006,1.3,Electric,Automatic,214096,Used,67578.81,Accord
1120,Toyota,2018,3.9,Electric,Manual,280027,New,29259.73,Camry
513,BMW,2004,3.4,Electric,Automatic,266890,Used,56917.99,3 Series
634,Tesla,2001,4.4,Hybrid,Automatic,191634,Used,68219.93,Model 3
2151,Tesla,2022,2.1,Electric,Automatic,113566,New,67389.46,Model X
1665,Mercedes,2017,4.6,Petrol,Automatic,131940,Like New,63165.2,C-Class
1013,BMW,2005,4.5,Electric,Automatic,7904,Used,69719.28,3 Series
1932,Honda,2016,4.0,Diesel,Manual,78590,Used,25998.34,CR-V
1151,BMW,2003,4.4,Petrol,Manual,111889,Like New,28378.94,X5
2341,Audi,2002,2.6,Electric,Automatic,215155,New,21661.92,Q7
117,Toyota,2013,3.6,Electric,Automatic,208502,Used,33168.4,Camry
741,Tesla,2016,1.3,Electric,Manual,113828,Used,28246.68,Model 3
2305,Mercedes,2009,3.2,Petrol,Manual,40108,Used,9396.59,C-Class
1975,Honda,2003,2.0,Diesel,Manual,166519,Like New,53190.92,Fit
1082,Audi,2005,4.9,Hybrid,Manual,193295,Like New,34513.51,A4
1811,Toyota,2000,2.8,Electric,Automatic,188873,Used,91057.57,Corolla
831,BMW,2006,3.7,Electric,Manual,258466,New,95332.86,X3
120,Audi,2013,2.8,Petrol,Automatic,284293,New,7494.4,Q5
657,Audi,2013,2.9,Diesel,Automatic,36845,Like New,79507.15,A3
2378,Honda,2015,2.0,Diesel,Automatic,74935,New,75094.31,Fit
2240,BMW,2023,2.9,Petrol,Manual,243181,New,10708.09,3 Series
2445,Honda,2022,5.3,Petrol,Manual,19416,New,80286.31,Civic
636,Honda,2012,5.2,Petrol,Manual,267847,Used,64460.52,Civic
370,BMW,2001,4.0,Petrol,Manual,216085,Like New,82477.46,X5
269,Mercedes,2010,5.5,Electric,Automatic,46638,Like New,45341.18,GLC
47,Tesla,2017,2.0,Diesel,Manual,242802,New,85214.72,Model S
992,Tesla,2021,6.0,Electric,Automatic,296508,New,36672.73,Model X
877,Audi,2023,1.5,Hybrid,Automatic,289596,New,6740.34,A3
774,BMW,2012,1.2,Petrol,Manual,200903,Like New,17165.24,3 Series
1220,Mercedes,2023,3.9,Hybrid,Automatic,267356,New,87344.75,GLC
1127,Toyota,2016,4.1,Electric,Automatic,293601,Like New,35708.31,Prius
5,Ford,2009,2.6,Diesel,Manual,223009,Like New,73577.1,Mustang
1596,Tesla,2001,5.1,Hybrid,Manual,76054,Used,8072.8,Model 3
1078,BMW,2020,4.2,Hybrid,Manual,226812,Used,12283.88,X3
838,Tesla,2002,3.4,Electric,Automatic,121701,Like New,56797.72,Model Y
682,Audi,2010,5.4,Petrol,Manual,254204,Used,68363.56,Q5
1716,Ford,2007,2.5,Petrol,Automatic,274025,Used,60928.69,Explorer
1149,Audi,2022,1.2,Electric,Automatic,35079,Used,71976.9,A4
575,Toyota,2011,3.3,Electric,Manual,30916,Used,41440.22,Camry
51,Audi,2007,2.2,Diesel,Automatic,166415,Used,71972.18,Q5
854,Honda,2004,3.0,Hybrid,Manual,226293,Used,74368.55,Civic
1983,Ford,2007,2.0,Petrol,Manual,190330,New,46812.39,Mustang
1824,Tesla,2016,1.3,Hybrid,Automatic,202615,Like New,92911.74,Model 3
834,Tesla,2004,2.9,Petrol,Automatic,258308,New,7830.98,Model Y
1116,Audi,2002,2.6,Electric,Automatic,237677,Like New,58196.1,A3
1167,BMW,2002,1.1,Hybrid,Manual,58150,Like New,14552.91,3 Series
1907,Mercedes,2007,2.3,Electric,Manual,8831,Used,85726.54,GLC
972,Tesla,2015,3.9,Diesel,Manual,18170,Like New,33759.29,Model 3
400,Toyota,2023,4.3,Diesel,Manual,193242,New,36155.21,Corolla
20,BMW,2005,1.1,Petrol,Automatic,290595,New,35735.34,X5
685,Ford,2017,2.6,Diesel,Automatic,190326,New,42133.21,Explorer
36,Tesla,2004,3.2,Petrol,Manual,171840,Like New,29822.3,Model 3
2363,BMW,2000,4.0,Petrol,Automatic,258815,Like New,7657.33,X5
525,Honda,2016,3.8,Petrol,Manual,105940,Used,10986.59,Accord
921,Toyota,2009,2.7,Diesel,Manual,201447,Used,80351.23,Corolla
1842,Ford,2012,3.7,Hybrid,Automatic,132994,Used,17418.43,Fiesta
1891,Toyota,2012,1.9,Electric,Automatic,25322,New,75830.51,Corolla
538,Mercedes,2007,1.9,Hybrid,Manual,175024,New,19740.18,E-Class
1706,Mercedes,2007,5.1,Hybrid,Automatic,286084,Used,99065.7,GLC
2444,Ford,2014,5.6,Electric,Manual,120926,Used,78269.05,Explorer
246,Toyota,2016,1.0,Electric,Manual,161577,New,11927.12,RAV4
785,Honda,2022,4.1,Petrol,Automatic,219437,Like New,98794.83,CR-V
1410,Ford,2001,2.8,Petrol,Automatic,16740,Like New,16981.03,Mustang
155,Toyota,2003,1.4,Hybrid,Automatic,181593,Used,24791.06,Camry
1687,Ford,2007,5.3,Hybrid,Automatic,273661,Used,19836.85,Mustang
626,Toyota,2008,2.2,Petrol,Automatic,223098,New,58695.12,Prius
2397,Tesla,2004,2.3,Diesel,Automatic,27313,Like New,46227.71,Model Y
1347,Toyota,2008,3.1,Diesel,Automatic,10956,Like New,87630.92,Camry
570,Audi,2022,1.2,Hybrid,Manual,225075,New,45927.65,Q5
1759,Toyota,2018,4.5,Hybrid,Automatic,160592,Like New,56158.34,Camry
1817,Audi,2003,1.5,Petrol,Automatic,296866,New,21080.81,Q7
2066,Mercedes,2007,1.1,Petrol,Automatic,211912,Used,75695.75,GLA
128,Ford,2020,3.5,Diesel,Automatic,159423,Like New,9638.09,Mustang
2480,Ford,2021,1.2,Hybrid,Manual,250396,Like New,92435.75,Focus
2007,Honda,2017,5.9,Hybrid,Manual,130509,Used,15310.14,CR-V
981,Mercedes,2005,5.3,Diesel,Automatic,74280,Used,76352.52,C-Class
191,BMW,2009,3.0,Petrol,Manual,68447,Like New,90495.38,X3
1140,Tesla,2023,3.7,Diesel,Manual,206641,New,84270.17,Model 3
993,Honda,2014,2.5,Electric,Automatic,249072,Like New,37160.83,CR-V
700,Audi,2000,3.2,Electric,Automatic,40985,Used,61889.23,Q7
607,BMW,2021,4.0,Petrol,Manual,248876,New,39239.12,3 Series
181,Audi,2003,5.4,Petrol,Manual,250220,Like New,46849.57,Q7
302,Honda,2017,4.5,Hybrid,Manual,51369,New,78746.76,Accord
1061,Mercedes,2010,2.5,Diesel,Manual,160275,Like New,97245.49,C-Class
2355,Tesla,2017,5.9,Petrol,Automatic,95148,Like New,90625.72,Model X
2398,Toyota,2007,3.5,Hybrid,Automatic,42103,Used,52330.11,RAV4
1070,Mercedes,2010,2.6,Electric,Automatic,184286,Like New,65102.64,C-Class
2206,BMW,2022,4.9,Hybrid,Manual,215838,Like New,15072.58,5 Series
1244,Toyota,2010,5.7,Hybrid,Manual,205229,New,82564.09,Prius
17,Mercedes,2017,4.5,Electric,Automatic,136817,New,14728.03,GLA
2483,Honda,2006,2.3,Electric,Automatic,282615,New,78674.31,Civic
547,Toyota,2016,2.8,Petrol,Automatic,271251,New,80164.4,Prius
659,Audi,2023,1.3,Diesel,Automatic,175231,Like New,90488.55,Q7
2252,Toyota,2004,3.9,Hybrid,Manual,261025,New,68249.27,Camry
2282,Mercedes,2018,4.5,Hybrid,Manual,137901,New,87405.2,E-Class
1505,Audi,2012,2.2,Hybrid,Manual,256805,New,79831.68,A3
960,BMW,2005,1.8,Petrol,Manual,8798,New,74341.57,5 Series
798,Audi,2023,2.8,Electric,Manual,13769,Like New,80236.67,A4
226,Audi,2018,3.7,Hybrid,Automatic,249465,Like New,27057.55,A4
2075,BMW,2012,3.9,Diesel,Automatic,148421,Like New,14843.78,3 Series
1800,Audi,2005,1.7,Diesel,Automatic,52181,Used,89579.85,A4
2469,Audi,2011,1.7,Diesel,Automatic,133014,New,14068.95,Q7
2086,Ford,2011,4.8,Electric,Manual,100647,New,30419.3,Explorer
1694,Ford,2000,5.9,Electric,Automatic,145711,Like New,59161.45,Fiesta
1046,Honda,2006,1.4,Hybrid,Automatic,108138,New,34629.56,Accord
470,Toyota,2002,2.8,Petrol,Manual,161171,New,87119.23,Corolla
955,Mercedes,2016,4.4,Electric,Automatic,257422,Used,97394.95,E-Class
2479,BMW,2005,1.6,Diesel,Automatic,43168,New,92862.86,X3
640,Ford,2010,2.4,Diesel,Manual,220412,Used,34106.2,Focus
2317,BMW,2018,4.2,Diesel,Manual,252646,Used,66284.8,X5
1219,Mercedes,2000,5.4,Hybrid,Manual,31153,New,21221.2,C-Class
1159,Toyota,2013,2.8,Diesel,Manual,93034,New,78449.12,Prius
1416,Tesla,2017,3.9,Hybrid,Automatic,245289,Used,93132.65,Model Y
2261,BMW,2006,3.2,Diesel,Manual,200123,New,38162.84,3 Series
1528,Ford,2002,4.2,Diesel,Automatic,246590,Used,24217.35,Explorer
2461,Toyota,2004,3.2,Electric,Automatic,157234,Used,78647.35,Prius
1301,Tesla,2000,1.8,Electric,Automatic,45704,Like New,66759.55,Model X
2391,Audi,2011,5.9,Electric,Manual,267446,Used,71095.8,Q7
1604,Toyota,2021,5.4,Diesel,Manual,62583,New,86190.44,Camry
161,Toyota,2012,1.5,Electric,Automatic,293129,Used,58344.84,Camry
1705,Mercedes,2001,2.2,Diesel,Manual,263358,Used,75888.1,GLA
957,Ford,2001,4.4,Diesel,Manual,234295,New,18271.73,Focus
2431,BMW,2008,3.8,Hybrid,Manual,99854,Used,8569.42,3 Series
878,Mercedes,2003,1.1,Diesel,Automatic,50391,Used,42007.55,C-Class
1920,Mercedes,2020,4.0,Electric,Automatic,33541,Used,18546.7,E-Class
1885,Audi,2010,3.0,Electric,Manual,181644,Like New,94116.9,Q5
2201,Tesla,2018,5.3,Diesel,Manual,69284,Like New,65937.48,Model X
99,Tesla,2020,5.6,Hybrid,Automatic,124279,Like New,17098.13,Model 3
2361,Honda,2007,4.4,Electric,Manual,271142,Used,39069.22,Fit
254,Toyota,2009,1.3,Diesel,Manual,36,Like New,43288.37,Camry
104,Toyota,2014,2.3,Diesel,Manual,142394,Used,93126.06,Camry
1446,BMW,2020,4.1,Electric,Manual,35109,Like New,86150.93,3 Series
1444,Ford,2023,3.4,Petrol,Manual,102979,Used,47470.85,Explorer
1649,Mercedes,2019,4.0,Electric,Automatic,251749,New,18461.86,GLC
587,Toyota,2023,1.2,Hybrid,Manual,161940,Used,64002.04,RAV4
628,Honda,2017,1.2,Diesel,Automatic,131401,Like New,42640.91,Fit
1697,Toyota,2012,3.7,Hybrid,Automatic,255139,New,23900.22,Corolla
2102,BMW,2010,4.8,Hybrid,Manual,145109,New,80995.07,X5
2200,Mercedes,2011,3.3,Hybrid,Manual,50406,New,32491.17,C-Class
404,Ford,2002,4.9,Petrol,Manual,19199,New,82914.6,Explorer
1155,Ford,2020,5.5,Electric,Manual,1049,Used,19628.86,Mustang
2256,Toyota,2005,6.0,Diesel,Manual,61477,New,69868.63,Corolla
1683,BMW,2018,2.7,Petrol,Manual,116737,Like New,91344.46,3 Series
2057,Ford,2005,5.6,Diesel,Manual,213165,New,60529.54,Explorer
2374,Toyota,2018,2.1,Hybrid,Manual,214209,Used,95242.86,Corolla
453,Toyota,2001,2.1,Hybrid,Automatic,47800,New,79411.38,Camry
1328,Ford,2016,5.2,Petrol,Manual,156434,Used,46135.47,Mustang
2050,Audi,2005,3.4,Electric,Manual,246509,Like New,75446.31,Q5
881,Mercedes,2011,1.8,Diesel,Automatic,113535,New,45861.24,GLC
2433,Ford,2021,3.6,Petrol,Manual,243815,New,90352.33,Mustang
